transaction_id,transaction_date,amount,account_type,category,business_unit,region,customer_id,vendor_id,description
TRX104415,17-11-2023,-41251.83,Expense,Utilities,Retail,South,,VEND1078,Among else letter daughter various especially.
TRX104416,09-08-2023,-47755.24,Expense,Payroll,Retail,South,,VEND1016,Boy leader hand art require answer.
TRX104417,04-04-2023,90282.39,Revenue,Subscription,Online,East,CUST10074,,Edge friend ok both.
TRX104418,12-05-2023,69666.13,Revenue,Subscription,Online,South,CUST10133,,Traditional guy according create.
TRX104419,16-12-2022,-13310.21,Expense,Other,Retail,South,,VEND1035,Water should need manage third site.
TRX104420,17-09-2022,-37785.43,Expense,Rent,Enterprise,East,,VEND1031,Little mean sister note himself order.
TRX104421,10-12-2023,-19385.75,Expense,Utilities,Retail,East,,VEND1117,Professor type matter money discover star.
TRX104422,10-12-2022,125660.27,Revenue,Service,Online,West,CUST10029,,Everything notice trip result economy discuss.
TRX104423,20-08-2023,-22417.63,Expense,Payroll,Online,North,,VEND1115,Young field building.
TRX104424,11-08-2022,-48170.40,Expense,Rent,Online,West,,VEND1085,Tree approach ground security certain parent increase.
TRX104425,25-09-2022,-55386.59,Expense,Other,Enterprise,East,,VEND1061,Mention tree physical for.
TRX104426,02-10-2022,150011.89,Revenue,Product,Online,West,CUST10224,,Bar message stuff.
TRX104427,22-04-2023,-39626.68,Expense,Utilities,Retail,North,,VEND1049,Seven over care.
TRX104428,25-10-2022,-51534.76,Expense,Rent,Retail,East,,VEND1114,Produce item moment experience describe.
TRX104429,12-05-2022,252499.50,Revenue,Product,Retail,West,CUST10305,,My remember provide evening any standard specific.
TRX104430,15-12-2022,252004.95,Revenue,Service,Retail,East,CUST10054,,Program involve involve community institution.
TRX104431,21-01-2023,-48191.81,Expense,Rent,Online,West,,VEND1036,Week wear analysis toward policy media forward.
TRX104432,27-12-2022,-31007.43,Expense,Other,Retail,North,,VEND1093,National drop effect on.
TRX104433,16-10-2023,71743.61,Revenue,Subscription,Retail,West,CUST10014,,Three nature take piece.
TRX104434,21-07-2022,-36245.84,Expense,Rent,Retail,East,,VEND1022,Wonder energy film.
TRX104435,12-11-2022,185467.11,Revenue,Subscription,Online,South,CUST10309,,Who newspaper blood speak certain try new.
TRX104436,22-12-2022,-62832.71,Expense,Rent,Retail,West,,VEND1116,Floor hit speech drop seat indeed interesting.
TRX104437,21-10-2023,166405.86,Revenue,Service,Enterprise,West,CUST10028,,Artist practice community teacher wife.
TRX104438,05-10-2023,162569.50,Revenue,Product,Enterprise,South,CUST10307,,Hold technology father black throw bank.
TRX104439,11-09-2022,144867.18,Revenue,Product,Enterprise,South,CUST10145,,Process we perhaps.
TRX104440,15-08-2023,-28886.36,Expense,Marketing,Enterprise,North,,VEND1012,Case little impact create.
TRX104441,30-04-2023,110482.48,Revenue,Product,Online,West,CUST10327,,Bed increase learn.
TRX104442,11-07-2023,15080.09,Liability,Liability,Retail,South,,,Mission military figure clear design.
TRX104443,19-01-2023,11530.01,Liability,Liability,Online,East,,,The relate government dinner.
TRX104444,01-08-2022,152317.16,Revenue,Product,Enterprise,South,CUST10325,,Girl hand ability western seek loss.
TRX104445,25-07-2023,117810.69,Revenue,Service,Retail,West,CUST10009,,Add health economic always professor.
TRX104446,06-10-2022,-52649.81,Expense,Other,Retail,South,,VEND1037,See federal hair owner test language.
TRX104447,25-01-2022,195556.22,Revenue,Product,Online,West,CUST10286,,Year wish teach charge remember contain take.
TRX104448,09-03-2022,-41556.94,Expense,Rent,Retail,South,,VEND1020,Situation walk that rule goal maybe.
TRX104449,27-01-2022,113706.10,Revenue,Product,Enterprise,East,CUST10046,,Question get capital attorney significant.
TRX104450,21-10-2023,-63765.48,Expense,Other,Retail,South,,VEND1011,Especially somebody ahead administration student camera lose.
TRX104451,22-01-2022,161723.67,Revenue,Service,Online,East,CUST10003,,Benefit already soldier.
TRX104452,06-03-2022,20416.65,Liability,Liability,Enterprise,West,,,Moment already ability central provide general such culture.
TRX104453,14-05-2022,129022.89,Revenue,Product,Enterprise,East,CUST10040,,Certain Republican again receive.
TRX104454,08-11-2023,-31736.28,Expense,Rent,Retail,North,,VEND1106,Think yard right song time inside.
TRX104455,01-12-2022,136800.84,Revenue,Service,Online,South,CUST10232,,Realize community establish truth.
TRX104456,17-04-2023,104478.34,Revenue,Product,Enterprise,South,CUST10143,,Live art western rich common school.
TRX104457,26-11-2023,178547.41,Revenue,Product,Retail,West,CUST10265,,Debate training use sure his special everybody.
TRX104458,14-12-2022,-22953.48,Expense,Marketing,Online,West,,VEND1083,Happen realize energy several major.
TRX104459,14-10-2022,-40578.11,Expense,Rent,Enterprise,North,,VEND1114,Drive along energy among international set their.
TRX104460,29-10-2023,193183.22,Revenue,Service,Enterprise,South,CUST10287,,Father hit event use in something of.
TRX104461,13-10-2023,88958.19,Revenue,Service,Online,South,CUST10006,,Economic without herself himself.
TRX104462,13-11-2023,144117.02,Revenue,Subscription,Retail,South,CUST10088,,Improve hand new good could step party.
TRX104463,11-06-2023,106035.54,Revenue,Subscription,Retail,East,CUST10020,,Identify close lose care do.
TRX104464,18-07-2022,23178.60,Liability,Liability,Online,North,,,His anyone already little.
TRX104465,19-12-2023,197539.55,Revenue,Service,Enterprise,West,CUST10063,,Anything doctor seat director bad large investment down.
TRX104466,30-07-2022,-43415.07,Expense,Payroll,Retail,East,,VEND1106,Member quality couple red better western him.
TRX104467,13-04-2023,151016.65,Revenue,Product,Retail,East,CUST10285,,Trial at laugh whole college half.
TRX104468,21-04-2023,138374.16,Revenue,Service,Retail,West,CUST10360,,In pretty you.
TRX104469,10-08-2022,14154.39,Liability,Liability,Enterprise,South,,,Surface so detail surface anything rate food actually.
TRX104470,21-04-2023,-29642.90,Expense,Supplies,Online,North,,VEND1000,Serious in compare maybe very.
TRX104471,19-10-2022,263114.46,Revenue,Product,Retail,North,CUST10114,,Meeting president positive station.
TRX104472,26-01-2022,144449.62,Revenue,Subscription,Enterprise,North,CUST10262,,If society either receive make.
TRX104473,30-07-2023,115053.75,Revenue,Subscription,Enterprise,East,CUST10264,,Real force education wall civil us.
TRX104474,21-08-2023,68689.53,Revenue,Service,Enterprise,West,CUST10121,,Total media detail keep away fast.
TRX104475,17-04-2022,153863.74,Revenue,Service,Online,East,CUST10208,,Air let issue yes.
TRX104476,30-12-2023,61724.25,Revenue,Product,Retail,West,CUST10223,,Wide eat debate somebody customer list head.
TRX104477,01-02-2023,-13510.54,Expense,Supplies,Retail,East,,VEND1088,House federal able light.
TRX104478,04-10-2023,-35789.78,Expense,Other,Online,East,,VEND1065,Study give billion.
TRX104479,26-03-2022,121901.65,Revenue,Subscription,Enterprise,West,CUST10311,,Care suddenly character outside writer rich eye.
TRX104480,27-10-2023,-26704.50,Expense,Marketing,Online,North,,VEND1065,Base mother focus.
TRX104481,06-07-2023,122959.84,Revenue,Service,Online,South,CUST10103,,Interest adult practice control kitchen.
TRX104482,31-10-2023,-50963.70,Expense,Rent,Online,West,,VEND1046,Among smile interview mother work unit issue.
TRX104483,05-02-2022,-59299.09,Expense,Other,Enterprise,East,,VEND1065,Item card very myself thus protect general.
TRX104484,17-04-2023,141379.00,Revenue,Service,Retail,South,CUST10000,,Sing single still push.
TRX104485,21-12-2022,-39155.24,Expense,Supplies,Online,South,,VEND1095,Up check political attack someone chair see among.
TRX104486,11-01-2022,-18995.19,Expense,Marketing,Retail,West,,VEND1108,Trip become ever sure eight me beat.
TRX104487,14-10-2022,145814.25,Revenue,Product,Enterprise,South,CUST10314,,Window big surface grow economic must.
TRX104488,03-04-2023,-34262.50,Expense,Rent,Enterprise,West,,VEND1055,Together budget same citizen edge one.
TRX104489,03-08-2022,276114.04,Revenue,Service,Online,North,CUST10340,,Democratic relate common that account people study.
TRX104490,05-12-2023,216524.85,Revenue,Service,Online,South,CUST10238,,Indeed three occur benefit.
TRX104491,17-08-2023,15426.52,Liability,Liability,Enterprise,West,,,Century pick fill place must a far.
TRX104492,08-08-2023,-21858.99,Expense,Utilities,Retail,North,,VEND1115,Foreign culture then hot edge.
TRX104493,28-11-2022,24073.74,Liability,Liability,Retail,South,,,Into special physical human forward we brother news.
TRX104494,14-09-2022,-69612.88,Expense,Other,Online,North,,VEND1092,Bill drop coach remain argue mention north.
TRX104495,19-08-2023,-22609.08,Expense,Payroll,Retail,East,,VEND1067,Let above continue performance shoulder sense mouth catch.
TRX104496,12-05-2022,235573.12,Revenue,Subscription,Retail,West,CUST10369,,Author pass door show argue business.
TRX104497,16-02-2023,-52644.60,Expense,Utilities,Enterprise,East,,VEND1080,Impact find television buy thought relate.
TRX104498,24-06-2022,-35867.44,Expense,Marketing,Enterprise,West,,VEND1068,Finally conference compare every let.
TRX104499,11-06-2023,-55193.37,Expense,Supplies,Enterprise,East,,VEND1005,Another data property federal avoid.
TRX104500,29-11-2022,78980.95,Revenue,Service,Enterprise,North,CUST10053,,I beyond source body big more.
TRX104501,28-08-2022,-51413.82,Expense,Marketing,Retail,West,,VEND1113,Issue open certainly off save have.
TRX104502,20-12-2023,-30155.98,Expense,Utilities,Retail,East,,VEND1084,Fill reality smile tough reach rest site professor.
TRX104503,10-08-2022,180221.42,Revenue,Subscription,Enterprise,North,CUST10306,,Prevent cup point experience down worry.
TRX104504,16-04-2022,247309.49,Revenue,Subscription,Enterprise,North,CUST10335,,Put protect statement available.
TRX104505,06-12-2022,-28868.75,Expense,Utilities,Retail,East,,VEND1049,Boy training son understand.
TRX104506,07-11-2023,-60393.88,Expense,Payroll,Online,North,,VEND1012,Lawyer major hair option.
TRX104507,09-12-2023,-46793.07,Expense,Rent,Retail,West,,VEND1106,Area exist ten gas discussion especially ask.
TRX104508,12-05-2023,-41547.01,Expense,Utilities,Enterprise,West,,VEND1103,Project drive key bed machine city.
TRX104509,12-08-2023,152267.06,Revenue,Product,Online,West,CUST10328,,Contain for respond peace husband grow give.
TRX104510,30-09-2023,135102.81,Revenue,Service,Retail,North,CUST10342,,Recognize according team outside say key study.
TRX104511,01-02-2022,-54840.18,Expense,Rent,Retail,North,,VEND1097,Firm natural him building begin itself according.
TRX104512,17-02-2023,-12697.70,Expense,Rent,Enterprise,West,,VEND1038,Material impact less.
TRX104513,10-04-2023,-22180.47,Expense,Marketing,Enterprise,South,,VEND1044,Science pick born sure trial friend.
TRX104514,13-05-2022,-37026.48,Expense,Payroll,Retail,East,,VEND1004,This enough word no star meeting morning spend.
TRX104515,01-03-2023,19557.01,Asset,Asset,Retail,West,,,Environmental foot tend.
TRX104516,27-10-2023,31337.29,Liability,Liability,Enterprise,North,,,Form sea free its protect.
TRX104517,22-02-2022,-43664.33,Expense,Marketing,Enterprise,West,,VEND1046,The control program the chair nature.
TRX104518,05-08-2023,14249.09,Equity,Equity,Enterprise,East,,,Indeed thousand image special event well leave.
TRX104519,21-05-2023,-10499.66,Expense,Utilities,Enterprise,North,,VEND1024,Laugh maybe speak control Mrs.
TRX104520,02-08-2023,275222.42,Revenue,Service,Online,South,CUST10105,,Same relationship if point somebody.
TRX104521,15-01-2023,106692.47,Revenue,Subscription,Enterprise,East,CUST10364,,Avoid poor place product bar Republican.
TRX104522,04-04-2023,147550.40,Revenue,Product,Online,East,CUST10055,,Western best cause environmental.
TRX104523,25-07-2023,-42736.35,Expense,Marketing,Retail,West,,VEND1041,Hope quickly successful bring enough strategy court under.
TRX104524,22-12-2022,-49698.82,Expense,Rent,Retail,West,,VEND1096,Pull federal cold minute let century for.
TRX104525,02-11-2022,-53916.46,Expense,Rent,Retail,North,,VEND1020,See evening policy add.
TRX104526,12-08-2023,-52981.38,Expense,Payroll,Enterprise,West,,VEND1019,Reason cut conference lawyer.
TRX104527,26-03-2023,-2000.00,Expense,Rent,Retail,West,,VEND1020,Western have coach project fire side security if.
TRX104528,06-06-2023,-21552.62,Expense,Utilities,Retail,North,,VEND1093,Sit green campaign again analysis war.
TRX104529,25-03-2022,137710.05,Revenue,Product,Enterprise,South,CUST10102,,Medical probably together form.
TRX104530,13-03-2023,168668.01,Revenue,Product,Enterprise,East,CUST10339,,Why of point level figure drug bring.
TRX104531,28-04-2023,-28499.05,Expense,Marketing,Enterprise,South,,VEND1082,Employee ball method development.
TRX104532,13-08-2023,31183.93,Asset,Asset,Enterprise,South,,,Make kitchen foreign.
TRX104533,07-11-2022,191586.99,Revenue,Service,Retail,North,CUST10098,,Service skin various child PM.
TRX104534,19-10-2022,160433.53,Revenue,Service,Online,South,CUST10242,,None standard strong between report market.
TRX104535,03-04-2023,143026.15,Revenue,Product,Retail,East,CUST10154,,Across peace item save question floor edge.
TRX104536,23-03-2022,-38920.15,Expense,Other,Online,East,,VEND1110,Although sort attorney issue.
TRX104537,25-05-2022,-57126.28,Expense,Supplies,Enterprise,East,,VEND1074,Sound control again music son.
TRX104538,10-05-2022,183350.72,Revenue,Product,Online,West,CUST10083,,Time language edge one manage.
TRX104539,03-01-2023,179989.07,Revenue,Subscription,Online,East,CUST10250,,Month image see.
TRX104540,10-12-2022,-5782.61,Expense,Other,Retail,South,,VEND1076,Teach huge second without guy pretty information.
TRX104541,23-04-2022,-38585.51,Expense,Rent,Online,South,,VEND1017,Over whole upon ground scientist.
TRX104542,12-11-2023,-6466.66,Expense,Marketing,Retail,South,,VEND1030,Current party thing several half.
TRX104543,28-07-2022,189634.57,Revenue,Service,Retail,South,CUST10255,,Shoulder little because inside.
TRX104544,26-10-2023,-2000.00,Expense,Marketing,Enterprise,West,,VEND1044,Quite far religious quickly parent risk street.
TRX104545,14-11-2022,-72031.13,Expense,Utilities,Retail,South,,VEND1007,News heavy stage leg.
TRX104546,01-04-2023,-55788.27,Expense,Supplies,Enterprise,West,,VEND1032,Identify between mention PM.
TRX104547,17-08-2022,24653.72,Asset,Asset,Retail,West,,,Education true short measure prevent throughout.
TRX104548,09-09-2022,95069.86,Revenue,Service,Online,South,CUST10210,,Use war front blood door.
TRX104549,06-03-2022,-46519.97,Expense,Supplies,Enterprise,West,,VEND1100,Exist arm girl whose.
TRX104550,21-07-2023,-28176.89,Expense,Rent,Retail,East,,VEND1075,Series low late ready.
TRX104551,16-09-2023,137813.40,Revenue,Product,Online,East,CUST10309,,Western draw there provide.
TRX104552,07-09-2023,114317.12,Revenue,Service,Retail,West,CUST10117,,Response budget morning wide draw.
TRX104553,10-05-2023,20365.00,Asset,Asset,Enterprise,North,,,Truth degree dream director likely forget open range.
TRX104554,21-08-2023,-55924.55,Expense,Rent,Retail,West,,VEND1086,List for manager age.
TRX104555,17-09-2023,-2000.00,Expense,Utilities,Enterprise,North,,VEND1054,School recent edge society concern join gun song.
TRX104556,14-06-2023,-36017.89,Expense,Marketing,Retail,South,,VEND1049,Increase matter party test continue.
TRX104557,15-12-2023,170914.64,Revenue,Subscription,Enterprise,South,CUST10183,,Camera purpose happy.
TRX104558,12-11-2022,183861.17,Revenue,Product,Enterprise,East,CUST10338,,Image nature technology box unit set step office.
TRX104559,20-11-2023,167699.35,Revenue,Product,Retail,East,CUST10070,,Base adult realize.
TRX104560,07-06-2023,219813.00,Revenue,Subscription,Retail,East,CUST10090,,Half onto picture.
TRX104561,15-09-2022,211540.88,Revenue,Product,Enterprise,North,CUST10256,,Station federal street.
TRX104562,02-05-2022,103609.72,Revenue,Service,Enterprise,North,CUST10299,,Here long assume half.
TRX104563,22-01-2022,-38649.53,Expense,Supplies,Retail,East,,VEND1111,Official memory necessary guy whom heart various different.
